train_loss,train_acc,test_loss,test_acc
1.806551579319302658e-01,9.372799999999999443e+01,4.491363920271396748e-01,8.615000000000000568e+01
1.811865401618620863e-01,9.380400000000000205e+01,4.493878713250160084e-01,8.631000000000000227e+01
1.782470600646170189e-01,9.386599999999999966e+01,4.546495535969733992e-01,8.620000000000000284e+01
1.782440102809225435e-01,9.393399999999999750e+01,4.534235641360283009e-01,8.643000000000000682e+01
1.735942605739969058e-01,9.413800000000000523e+01,4.517101858556270555e-01,8.640000000000000568e+01
1.746777091604059529e-01,9.398399999999999466e+01,4.498978199064731509e-01,8.643000000000000682e+01
1.667106283728576333e-01,9.431799999999999784e+01,4.497291396558285026e-01,8.635999999999999943e+01
1.706739886832968900e-01,9.424599999999999511e+01,4.486359579861163849e-01,8.651999999999999602e+01
1.697175713241710071e-01,9.417600000000000193e+01,4.479790908098220670e-01,8.656000000000000227e+01
1.677526540463537830e-01,9.430200000000000671e+01,4.468755498528480530e-01,8.668000000000000682e+01
1.651664215433018279e-01,9.443600000000000705e+01,4.480688200891018158e-01,8.654000000000000625e+01
1.672348895817613867e-01,9.427200000000000557e+01,4.500143980979919300e-01,8.643999999999999773e+01
1.639529257212453406e-01,9.431799999999999784e+01,4.482667347788810708e-01,8.653000000000000114e+01
1.635923438021898990e-01,9.445000000000000284e+01,4.510633775591850192e-01,8.643999999999999773e+01
1.637730272987004687e-01,9.442199999999999704e+01,4.477510629594326219e-01,8.643999999999999773e+01
1.643916261870690398e-01,9.450600000000000023e+01,4.475067500770091855e-01,8.651000000000000512e+01
