# train_loss,train_acc,test_loss,test_acc
3.033992376397637858e-01,8.814000000000000057e+01,4.183314570784568698e-01,8.575000000000000000e+01
3.056932978541649915e-01,8.798199999999999932e+01,4.299915622174739771e-01,8.539000000000000057e+01
3.005555952753862226e-01,8.834000000000000341e+01,4.062485820055007912e-01,8.618000000000000682e+01
2.930475315626929755e-01,8.867799999999999727e+01,4.149201884865760803e-01,8.618000000000000682e+01
2.770839095344324043e-01,8.936700000000000443e+01,3.929387128353118985e-01,8.673999999999999488e+01
2.700524974966903025e-01,8.951699999999999591e+01,3.892902103066444575e-01,8.681999999999999318e+01
2.684951612482900374e-01,8.949500000000000455e+01,3.901472266018390922e-01,8.692000000000000171e+01
2.593761783884004357e-01,8.994199999999999307e+01,3.895008359849452817e-01,8.695999999999999375e+01
2.608288918690913061e-01,8.975400000000000489e+01,3.876060287654399805e-01,8.689000000000000057e+01
2.581310632741055100e-01,8.992799999999999727e+01,3.865426379442215010e-01,8.698000000000000398e+01
2.561559831089985639e-01,8.998999999999999488e+01,3.871267698705196381e-01,8.687999999999999545e+01
2.540997765253267260e-01,8.996399999999999864e+01,3.884620121121406533e-01,8.670999999999999375e+01
2.545131026478984482e-01,9.008599999999999852e+01,3.858708308637142093e-01,8.667000000000000171e+01
2.507980854233817225e-01,9.010899999999999466e+01,3.854839259386062533e-01,8.687000000000000455e+01
2.518432753927567491e-01,9.005700000000000216e+01,3.845632161200046584e-01,8.714000000000000057e+01
2.524311457524823776e-01,9.013200000000000500e+01,3.868322327733039745e-01,8.675000000000000000e+01
2.501042885015077877e-01,9.009900000000000375e+01,3.865266455709934212e-01,8.676999999999999602e+01
2.468196748543883268e-01,9.024399999999999977e+01,3.888319057226181097e-01,8.685999999999999943e+01
2.449602977851467744e-01,9.024200000000000443e+01,3.853730392456054532e-01,8.681999999999999318e+01
2.477641272384797089e-01,9.040000000000000568e+01,3.855218985676765464e-01,8.703000000000000114e+01
2.460792005214544886e-01,9.020600000000000307e+01,3.840881098806858129e-01,8.700000000000000000e+01
2.474105393566438937e-01,9.016599999999999682e+01,3.856381782889365950e-01,8.695999999999999375e+01
2.461195916623410695e-01,9.029399999999999693e+01,3.859340809285640717e-01,8.685999999999999943e+01
2.438028866372754788e-01,9.028900000000000148e+01,3.835321015119552701e-01,8.701000000000000512e+01
2.420918525332380056e-01,9.039700000000000557e+01,3.822731961309909776e-01,8.701999999999999602e+01
2.435137023553823887e-01,9.034199999999999875e+01,3.856752301752567336e-01,8.689000000000000057e+01
2.412569260658205539e-01,9.039100000000000534e+01,3.853649093210697041e-01,8.698000000000000398e+01
2.385026538158621645e-01,9.046099999999999852e+01,3.873437018692493239e-01,8.681000000000000227e+01
2.404187758026830324e-01,9.040900000000000603e+01,3.841223347187042170e-01,8.685999999999999943e+01
2.379128609776801906e-01,9.045999999999999375e+01,3.813791710138321189e-01,8.714000000000000057e+01
2.380767059905449790e-01,9.046399999999999864e+01,3.849348381161689647e-01,8.695000000000000284e+01
2.375257715887730825e-01,9.050199999999999534e+01,3.850102567672729625e-01,8.715999999999999659e+01
2.365707045854509860e-01,9.057299999999999329e+01,3.833233995735645383e-01,8.693999999999999773e+01
2.360571527191440144e-01,9.054800000000000182e+01,3.844873426854610310e-01,8.709999999999999432e+01
2.337294927872050343e-01,9.069599999999999795e+01,3.831374190747737773e-01,8.700000000000000000e+01
2.342957940590960908e-01,9.065500000000000114e+01,3.815801364183425970e-01,8.725000000000000000e+01
2.320064140478973191e-01,9.068699999999999761e+01,3.823746185004711085e-01,8.712999999999999545e+01
2.328897904404593766e-01,9.070399999999999352e+01,3.809032598137855330e-01,8.714000000000000057e+01
2.333941937178906911e-01,9.069299999999999784e+01,3.815438582003116696e-01,8.712000000000000455e+01
2.314905611145526843e-01,9.080800000000000693e+01,3.805979084968567072e-01,8.718999999999999773e+01
2.313519537143999827e-01,9.078900000000000148e+01,3.815703593194484933e-01,8.717000000000000171e+01
2.317194240477384037e-01,9.085399999999999920e+01,3.804168805480003246e-01,8.732999999999999829e+01
2.306742306865389724e-01,9.083100000000000307e+01,3.815534549951553611e-01,8.712000000000000455e+01
2.326607570776244305e-01,9.078799999999999670e+01,3.790793433785438760e-01,8.712999999999999545e+01
