# train_loss,train_acc,test_loss,test_acc
4.866067288476792485e-01,8.080599999999999739e+01,4.838303989171982011e-01,8.375000000000000000e+01
4.817517827386441631e-01,8.106900000000000261e+01,4.842816561460495106e-01,8.385999999999999943e+01
4.794421763828648486e-01,8.095300000000000296e+01,4.800640448927879222e-01,8.378000000000000114e+01
4.748990480094919531e-01,8.113299999999999557e+01,4.839477702975273354e-01,8.393999999999999773e+01
4.737425037204762157e-01,8.114799999999999613e+01,4.730159214138984769e-01,8.406999999999999318e+01
4.680584970947421763e-01,8.136700000000000443e+01,4.728576123714446910e-01,8.418000000000000682e+01
4.649423950773370895e-01,8.145699999999999363e+01,4.775948372483253546e-01,8.414000000000000057e+01
4.595084403024610187e-01,8.162600000000000477e+01,4.700617790222167969e-01,8.421999999999999886e+01
4.576952257729552387e-01,8.162800000000000011e+01,4.824954384565353638e-01,8.376999999999999602e+01
4.567652609189757906e-01,8.170499999999999829e+01,4.665166532993316739e-01,8.451000000000000512e+01
4.520017137307950073e-01,8.178600000000000136e+01,4.804111337661743364e-01,8.404999999999999716e+01
4.512154200040470742e-01,8.181000000000000227e+01,4.605405277013778775e-01,8.476000000000000512e+01
4.492069789973061611e-01,8.196500000000000341e+01,4.625890430808067277e-01,8.457999999999999829e+01
4.443807100396022225e-01,8.202700000000000102e+01,4.607479614019394099e-01,8.467000000000000171e+01
4.467553813439196220e-01,8.201800000000000068e+01,4.598925551772117815e-01,8.453000000000000114e+01
4.434811539967041805e-01,8.203700000000000614e+01,4.562717303633689880e-01,8.487999999999999545e+01
4.381282773164227318e-01,8.229699999999999704e+01,4.590218612551689170e-01,8.471999999999999886e+01
4.396483359281974090e-01,8.218800000000000239e+01,4.541203960776328818e-01,8.490999999999999659e+01
4.363761501543966803e-01,8.228700000000000614e+01,4.530765596032142462e-01,8.484000000000000341e+01
4.365081748998988487e-01,8.231600000000000250e+01,4.536718210577964649e-01,8.507999999999999829e+01
4.339715400925072686e-01,8.238200000000000500e+01,4.701283076405525230e-01,8.425000000000000000e+01
4.299234009307363880e-01,8.254300000000000637e+01,4.522344484925270303e-01,8.510999999999999943e+01
4.312484479316360253e-01,8.243500000000000227e+01,4.497911053895950473e-01,8.510999999999999943e+01
4.258691503111358689e-01,8.266100000000000136e+01,4.510073858499527022e-01,8.484999999999999432e+01
4.265892443906925680e-01,8.259099999999999397e+01,4.495645880699157826e-01,8.506000000000000227e+01
4.236625855231224147e-01,8.270399999999999352e+01,4.503583166003227167e-01,8.514000000000000057e+01
4.164834271001693899e-01,8.303000000000000114e+01,4.412958189845085366e-01,8.567000000000000171e+01
4.117922083191249416e-01,8.324099999999999966e+01,4.362127539515495145e-01,8.553000000000000114e+01
4.100082213311548873e-01,8.328300000000000125e+01,4.390625673532486117e-01,8.534000000000000341e+01
4.075627017508992034e-01,8.329600000000000648e+01,4.404071572422981196e-01,8.545000000000000284e+01
4.094044637802006781e-01,8.341500000000000625e+01,4.390485611557960466e-01,8.543000000000000682e+01
4.059537480706754131e-01,8.333899999999999864e+01,4.357995879650116144e-01,8.570999999999999375e+01
4.047659533407986787e-01,8.348300000000000409e+01,4.345460370182990806e-01,8.559000000000000341e+01
4.065392250218964332e-01,8.334900000000000375e+01,4.344985517859458746e-01,8.543999999999999773e+01
4.045904271895318649e-01,8.346099999999999852e+01,4.361797136068343850e-01,8.554999999999999716e+01
4.015048289542917925e-01,8.357200000000000273e+01,4.367072424292564592e-01,8.567000000000000171e+01
4.028716967691240991e-01,8.344700000000000273e+01,4.322539103031158292e-01,8.570999999999999375e+01
4.015594268470163986e-01,8.345600000000000307e+01,4.397410470247268832e-01,8.554999999999999716e+01
4.015432186901112255e-01,8.350199999999999534e+01,4.306156232953071705e-01,8.584000000000000341e+01
4.019585948466035119e-01,8.353900000000000148e+01,4.314800161123275579e-01,8.565999999999999659e+01
4.008872698030203630e-01,8.355800000000000693e+01,4.325650793313979836e-01,8.570000000000000284e+01
4.015741749950077488e-01,8.347299999999999898e+01,4.315679368376731939e-01,8.584999999999999432e+01
3.985282362574506521e-01,8.356999999999999318e+01,4.321276250481605463e-01,8.578000000000000114e+01
3.989171922359320277e-01,8.355100000000000193e+01,4.325887086987495467e-01,8.562999999999999545e+01
4.000068297014212071e-01,8.357399999999999807e+01,4.298553889989852883e-01,8.578000000000000114e+01
3.986105303020428536e-01,8.360200000000000387e+01,4.315151491761207714e-01,8.581000000000000227e+01
4.001363140085469339e-01,8.379699999999999704e+01,4.302280083298682944e-01,8.590999999999999659e+01
4.015339676605161334e-01,8.348000000000000398e+01,4.310877710580826028e-01,8.568000000000000682e+01
3.974562336874130075e-01,8.358299999999999841e+01,4.312788254022598133e-01,8.598999999999999488e+01
3.960110907207059494e-01,8.365200000000000102e+01,4.304924502968788258e-01,8.585999999999999943e+01
3.984617822615386662e-01,8.373699999999999477e+01,4.301713040471076832e-01,8.581000000000000227e+01
3.989862907115760415e-01,8.356399999999999295e+01,4.342849907279014432e-01,8.587000000000000455e+01
3.977359768069918533e-01,8.370099999999999341e+01,4.291706389188766346e-01,8.590000000000000568e+01
3.982098210803078353e-01,8.370999999999999375e+01,4.286213016510009854e-01,8.582999999999999829e+01
3.994864023402524000e-01,8.355599999999999739e+01,4.302984341979027016e-01,8.584999999999999432e+01
4.001913656816458165e-01,8.357200000000000273e+01,4.270979002118110435e-01,8.581000000000000227e+01
3.946822149216976383e-01,8.379699999999999704e+01,4.281858339905738609e-01,8.589000000000000057e+01
3.970227288010785283e-01,8.365300000000000580e+01,4.303466546535492099e-01,8.568999999999999773e+01
3.968769870603175987e-01,8.358100000000000307e+01,4.317485812306404158e-01,8.581000000000000227e+01
3.948030765251735463e-01,8.372400000000000375e+01,4.292868179082870439e-01,8.573000000000000398e+01
3.984870990676343538e-01,8.374599999999999511e+01,4.295193809270858587e-01,8.584000000000000341e+01
3.952306126389661944e-01,8.370499999999999829e+01,4.302426961064338418e-01,8.584000000000000341e+01
3.943613366702633516e-01,8.384999999999999432e+01,4.283291815221309529e-01,8.589000000000000057e+01
3.961416721496435756e-01,8.378499999999999659e+01,4.301420786976814514e-01,8.579000000000000625e+01
3.961642354040804670e-01,8.366700000000000159e+01,4.298372991383075936e-01,8.600000000000000000e+01
3.955780997910463004e-01,8.377100000000000080e+01,4.316213425993919439e-01,8.573000000000000398e+01
