train_loss,train_acc,test_loss,test_acc
7.396756983778970396e-01,7.404600000000000648e+01,8.030580824613571256e-01,7.175000000000000000e+01
6.928370251222644161e-01,7.545999999999999375e+01,7.067785003781318354e-01,7.551999999999999602e+01
6.867242122397703152e-01,7.595600000000000307e+01,7.371602892875671609e-01,7.401000000000000512e+01
6.756087871616148766e-01,7.640399999999999636e+01,7.218956130743027222e-01,7.481999999999999318e+01
6.728120992708084280e-01,7.642600000000000193e+01,6.862713935971259671e-01,7.575000000000000000e+01
6.577208252514109565e-01,7.692600000000000193e+01,7.115983945131302280e-01,7.489000000000000057e+01
6.514140233359373422e-01,7.704999999999999716e+01,7.226457524299622071e-01,7.484999999999999432e+01
6.467701830065158974e-01,7.741800000000000637e+01,6.818359860777855053e-01,7.637999999999999545e+01
6.346769124040823051e-01,7.776200000000000045e+01,6.894843423366546764e-01,7.629999999999999716e+01
6.310475586777757329e-01,7.794199999999999307e+01,6.798808684945106817e-01,7.670999999999999375e+01
6.260983435546650933e-01,7.794799999999999329e+01,6.960118931531905639e-01,7.607999999999999829e+01
6.213459592036274515e-01,7.829399999999999693e+01,7.052052882313728510e-01,7.560999999999999943e+01
6.169757689813823998e-01,7.835200000000000387e+01,6.938507786393165455e-01,7.578000000000000114e+01
6.090896785106805211e-01,7.876800000000000068e+01,6.978160256147384333e-01,7.604999999999999716e+01
6.037927108347568295e-01,7.898600000000000421e+01,6.843112787604331837e-01,7.623999999999999488e+01
5.968392170451181089e-01,7.914000000000000057e+01,6.781173965334892362e-01,7.690000000000000568e+01
5.897307787709833438e-01,7.923600000000000421e+01,6.810146662592887479e-01,7.671999999999999886e+01
5.884056447259605749e-01,7.942799999999999727e+01,6.978301426768303006e-01,7.612000000000000455e+01
5.782450291201891579e-01,7.963200000000000500e+01,6.750543329119682578e-01,7.700000000000000000e+01
5.715907279335324942e-01,8.006000000000000227e+01,6.838559982180595354e-01,7.670999999999999375e+01
5.637135883731305697e-01,8.016200000000000614e+01,6.660995301604271113e-01,7.729000000000000625e+01
5.647645669672495261e-01,8.001000000000000512e+01,6.742494773864745605e-01,7.715999999999999659e+01
5.555502778428900168e-01,8.053799999999999670e+01,6.658307725191116022e-01,7.726999999999999602e+01
5.546768997483850772e-01,8.051000000000000512e+01,6.999401745200156677e-01,7.618000000000000682e+01
5.464799578689858439e-01,8.084199999999999875e+01,6.463771691918372975e-01,7.792000000000000171e+01
5.425084570179814492e-01,8.102599999999999625e+01,6.690097343921661555e-01,7.745000000000000284e+01
5.348338098324778578e-01,8.115000000000000568e+01,6.746939679980278326e-01,7.756000000000000227e+01
5.291834260953967028e-01,8.127200000000000557e+01,6.709168550372123230e-01,7.737999999999999545e+01
5.283507989800494409e-01,8.131999999999999318e+01,6.645243227481841819e-01,7.726999999999999602e+01
5.229193594906945686e-01,8.156399999999999295e+01,6.787967953085899397e-01,7.756999999999999318e+01
5.151295591803157770e-01,8.179200000000000159e+01,6.873619437217712846e-01,7.715999999999999659e+01
4.939109218090086406e-01,8.262800000000000011e+01,6.399735894799232216e-01,7.873000000000000398e+01
4.791342566537735159e-01,8.336199999999999477e+01,6.505908751487732289e-01,7.823000000000000398e+01
4.725439307634787811e-01,8.360999999999999943e+01,6.324035596847533691e-01,7.895999999999999375e+01
4.667567295186659804e-01,8.385999999999999943e+01,6.365553531050681668e-01,7.879000000000000625e+01
4.618854627127537693e-01,8.384399999999999409e+01,6.631801712512970237e-01,7.781999999999999318e+01
4.566705265008579873e-01,8.413800000000000523e+01,6.389798319339752286e-01,7.898999999999999488e+01
4.524970408290853174e-01,8.414799999999999613e+01,6.757013875246048462e-01,7.759999999999999432e+01
4.539565199323932210e-01,8.416599999999999682e+01,6.344122165441512529e-01,7.893999999999999773e+01
4.415718309409782938e-01,8.460599999999999454e+01,6.400410127639770685e-01,7.890000000000000568e+01
4.437163854803880536e-01,8.447400000000000375e+01,6.460629859566688893e-01,7.898999999999999488e+01
4.402990019534859800e-01,8.461400000000000432e+01,6.358025574684142978e-01,7.879000000000000625e+01
4.365835496226844747e-01,8.480800000000000693e+01,6.493045026063919423e-01,7.889000000000000057e+01
4.332606828273714572e-01,8.467799999999999727e+01,6.611487874388695118e-01,7.862999999999999545e+01
4.298323881824303028e-01,8.495399999999999352e+01,6.535857218503952071e-01,7.857999999999999829e+01
4.234959015913326574e-01,8.526200000000000045e+01,6.744161635637283547e-01,7.803000000000000114e+01
4.237615285093522255e-01,8.518999999999999773e+01,6.472306087613105552e-01,7.882999999999999829e+01
4.173001540286461752e-01,8.541599999999999682e+01,6.442513343691825822e-01,7.906000000000000227e+01
4.152647062869327943e-01,8.538400000000000034e+01,6.534189921617508112e-01,7.871999999999999886e+01
4.134136490962084798e-01,8.545199999999999818e+01,6.517952746152877452e-01,7.856999999999999318e+01
4.158334561702235477e-01,8.543999999999999773e+01,6.844731509685516579e-01,7.767000000000000171e+01
4.072813682467736340e-01,8.568200000000000216e+01,6.617154785990715382e-01,7.871999999999999886e+01
4.049661988035187510e-01,8.587800000000000011e+01,6.493915024399757874e-01,7.887999999999999545e+01
3.958839605683865948e-01,8.602400000000000091e+01,6.410237118601799233e-01,7.915000000000000568e+01
3.972329217607102891e-01,8.622799999999999443e+01,6.417459303140640170e-01,7.928000000000000114e+01
3.919485757494216571e-01,8.631000000000000227e+01,6.584409642219543057e-01,7.918000000000000682e+01
3.905775041683860471e-01,8.637399999999999523e+01,6.739507839083671570e-01,7.848000000000000398e+01
3.899983910800856046e-01,8.640999999999999659e+01,6.913192632794380454e-01,7.790000000000000568e+01
3.882082634417297062e-01,8.653199999999999648e+01,6.743673685193062317e-01,7.865999999999999659e+01
3.854112886559322715e-01,8.656999999999999318e+01,6.904371231794357300e-01,7.809999999999999432e+01
3.787510898488257172e-01,8.670199999999999818e+01,6.484460172057151528e-01,7.923000000000000398e+01
3.629315761501527016e-01,8.736199999999999477e+01,6.510619440674781933e-01,7.948000000000000398e+01
3.524014880056576260e-01,8.773399999999999466e+01,6.484023505449294511e-01,7.907999999999999829e+01
3.485941010744065816e-01,8.790999999999999659e+01,6.586054816842079607e-01,7.934999999999999432e+01
3.412410858875650210e-01,8.831799999999999784e+01,6.530601432919502791e-01,7.934000000000000341e+01
3.459655137165733030e-01,8.810999999999999943e+01,6.530846795439719799e-01,7.937000000000000455e+01
3.450782329148953664e-01,8.787199999999999989e+01,6.611030620336532104e-01,7.915000000000000568e+01
3.402158782991301922e-01,8.823000000000000398e+01,6.521169209480285334e-01,7.954000000000000625e+01
3.375383152452576252e-01,8.831600000000000250e+01,6.549152728915214050e-01,7.953000000000000114e+01
3.397096801749275863e-01,8.812600000000000477e+01,6.550382277369499739e-01,7.915000000000000568e+01
3.322322019530684067e-01,8.842000000000000171e+01,6.574661991000175787e-01,7.925000000000000000e+01
