train_loss,train_acc,test_loss,test_acc
3.092883531852146373e-01,8.748099999999999454e+01,3.888731512427330284e-01,8.690999999999999659e+01
3.053370195505259455e-01,8.765600000000000591e+01,3.892161211371421570e-01,8.687000000000000455e+01
3.041417376159706865e-01,8.781699999999999307e+01,3.873548945784568986e-01,8.698999999999999488e+01
3.046390207298576569e-01,8.768099999999999739e+01,3.882091102004051053e-01,8.703000000000000114e+01
3.029809776322006099e-01,8.767499999999999716e+01,3.862996852397918568e-01,8.703000000000000114e+01
3.010185576613296776e-01,8.769100000000000250e+01,3.872615905106067680e-01,8.704999999999999716e+01
3.004822849160265208e-01,8.787000000000000455e+01,3.858260881900787420e-01,8.701999999999999602e+01
2.991850319725777863e-01,8.786299999999999955e+01,3.893146583437919750e-01,8.698999999999999488e+01
3.013592755321956584e-01,8.782299999999999329e+01,3.856005077064037501e-01,8.714000000000000057e+01
3.011535395441762852e-01,8.780200000000000671e+01,3.854816168546676414e-01,8.710999999999999943e+01
2.976905344544774068e-01,8.807399999999999807e+01,3.898145556449890137e-01,8.678000000000000114e+01
3.036590370985552956e-01,8.765200000000000102e+01,3.881198625266552016e-01,8.678000000000000114e+01
2.991925606794674231e-01,8.790200000000000102e+01,3.837157738208770708e-01,8.692000000000000171e+01
2.977998002868174066e-01,8.788299999999999557e+01,3.849947492778301172e-01,8.698000000000000398e+01
2.972858402201586925e-01,8.790200000000000102e+01,3.838905560970306552e-01,8.701000000000000512e+01
2.940410299374319192e-01,8.810599999999999454e+01,3.820657818019390084e-01,8.709999999999999432e+01
2.958693536346220787e-01,8.796999999999999886e+01,3.853549554944038502e-01,8.703000000000000114e+01
2.944896017651423836e-01,8.808100000000000307e+01,3.832949768006801428e-01,8.703000000000000114e+01
2.940687025751909101e-01,8.809799999999999898e+01,3.835625813901424319e-01,8.710999999999999943e+01
2.962787481753722529e-01,8.797299999999999898e+01,3.865515106916427857e-01,8.689000000000000057e+01
2.945373468386852656e-01,8.795000000000000284e+01,3.816085849702358090e-01,8.718999999999999773e+01
2.918064952125329903e-01,8.812199999999999989e+01,3.826697100698948084e-01,8.717000000000000171e+01
2.935282685186552110e-01,8.786499999999999488e+01,3.834964813292026653e-01,8.725000000000000000e+01
2.923639885071293576e-01,8.810999999999999943e+01,3.819215904176235243e-01,8.718999999999999773e+01
2.879379513623464559e-01,8.827700000000000102e+01,3.832975466549396470e-01,8.701000000000000512e+01
2.906826987214710667e-01,8.808599999999999852e+01,3.814671073853969641e-01,8.721999999999999886e+01
2.883636775376546835e-01,8.815900000000000603e+01,3.816807131469249770e-01,8.709999999999999432e+01
2.912988773239847951e-01,8.801300000000000523e+01,3.815416376292705691e-01,8.698000000000000398e+01
2.886261633213828559e-01,8.819400000000000261e+01,3.811554704606532895e-01,8.720000000000000284e+01
2.880649076169713996e-01,8.826800000000000068e+01,3.806065647304058275e-01,8.698000000000000398e+01
2.880425028255223507e-01,8.829399999999999693e+01,3.831112273037433624e-01,8.706000000000000227e+01
2.891569925314935174e-01,8.818300000000000693e+01,3.799978184700012473e-01,8.726999999999999602e+01
2.887965792508991325e-01,8.820600000000000307e+01,3.806698311865329698e-01,8.715999999999999659e+01
2.873375041558004495e-01,8.821500000000000341e+01,3.811930836737155714e-01,8.726999999999999602e+01
2.871762420362828361e-01,8.832899999999999352e+01,3.827460710704326807e-01,8.704999999999999716e+01
2.879203097594668637e-01,8.807999999999999829e+01,3.820221757888793701e-01,8.726000000000000512e+01
