train_loss,train_acc,test_loss,test_acc
3.116112341508840977e-01,8.747499999999999432e+01,3.934804049134254522e-01,8.660999999999999943e+01
3.086757332162783918e-01,8.749299999999999500e+01,3.926887714862823398e-01,8.668000000000000682e+01
3.084017674788794294e-01,8.760800000000000409e+01,3.940995159745216414e-01,8.651999999999999602e+01
3.104432376906695046e-01,8.739700000000000557e+01,3.917482465505600087e-01,8.654000000000000625e+01
3.092284709443826607e-01,8.770099999999999341e+01,3.916656798124313332e-01,8.654000000000000625e+01
3.069119653128601910e-01,8.759499999999999886e+01,3.924742785096168585e-01,8.660999999999999943e+01
3.081956274826508357e-01,8.745399999999999352e+01,3.932710377871990182e-01,8.665000000000000568e+01
3.033795281673026256e-01,8.765000000000000568e+01,3.921046918630600175e-01,8.673999999999999488e+01
3.041354215434750041e-01,8.777599999999999625e+01,3.903124873340129697e-01,8.670000000000000284e+01
3.046954315336768970e-01,8.772400000000000375e+01,3.882775466144084975e-01,8.682999999999999829e+01
3.024654752763031307e-01,8.766599999999999682e+01,3.905296485126018569e-01,8.681000000000000227e+01
3.023804888472227947e-01,8.776999999999999602e+01,3.910662962496280759e-01,8.667000000000000171e+01
3.024315531830043535e-01,8.765300000000000580e+01,3.900795319676399475e-01,8.682999999999999829e+01
3.028968548225929869e-01,8.772199999999999420e+01,3.893662820756435550e-01,8.676999999999999602e+01
3.005872862723172334e-01,8.785999999999999943e+01,3.891556145250797405e-01,8.692000000000000171e+01
3.004742503318640345e-01,8.776900000000000546e+01,3.865000441670417564e-01,8.687000000000000455e+01
3.017496293615501979e-01,8.781799999999999784e+01,3.886267781257629617e-01,8.684999999999999432e+01
2.996408602465753801e-01,8.772899999999999920e+01,3.894636055827140897e-01,8.681000000000000227e+01
2.997760445717960187e-01,8.783599999999999852e+01,3.867004506289958843e-01,8.684000000000000341e+01
2.960524226698424410e-01,8.795199999999999818e+01,3.878699970245361173e-01,8.682999999999999829e+01
2.984131500696587391e-01,8.785200000000000387e+01,3.877553595602512559e-01,8.695000000000000284e+01
2.998386057822600703e-01,8.773199999999999932e+01,3.905710728466511017e-01,8.679000000000000625e+01
2.965620332742895937e-01,8.779699999999999704e+01,3.888862203061580480e-01,8.659000000000000341e+01
2.977455972558092356e-01,8.783799999999999386e+01,3.888504438102245442e-01,8.681999999999999318e+01
2.940921826130898920e-01,8.804200000000000159e+01,3.874011951684951938e-01,8.676999999999999602e+01
2.953245572726744816e-01,8.805100000000000193e+01,3.877961492538452015e-01,8.685999999999999943e+01
2.947957856423409906e-01,8.797299999999999898e+01,3.870449988543987474e-01,8.678000000000000114e+01
2.936050873202131206e-01,8.806499999999999773e+01,3.870974422991275699e-01,8.679000000000000625e+01
2.941240492226827596e-01,8.795499999999999829e+01,3.875346176326274761e-01,8.676000000000000512e+01
2.927401392051325879e-01,8.802400000000000091e+01,3.881718492507934548e-01,8.679999999999999716e+01
2.945895257508358567e-01,8.797499999999999432e+01,3.864308013021945931e-01,8.693000000000000682e+01
2.957078463509869581e-01,8.785399999999999920e+01,3.882178957760333837e-01,8.690000000000000568e+01
2.915600790925648167e-01,8.805700000000000216e+01,3.872511555254459226e-01,8.679999999999999716e+01
2.930198577435120244e-01,8.803499999999999659e+01,3.863605506718158500e-01,8.685999999999999943e+01
2.929896746602509428e-01,8.814499999999999602e+01,3.857480989396572246e-01,8.681000000000000227e+01
